county,state,county_state,cfips,venturedensityoct18,venturedensityjan19,venturedensitymar20,venturedensityfeb20,venturedensityjan20,venturedensitydec19,venturedensitynov19,venturedensityoct19,venturedensitysep19,venturedensityaug19,venturedensityapr18,venturedensityjul20,venturedensityjun20,venturedensitymay20,venturedensityapr20,venturedensityaug20,venturedensitysep20,highlyactivemar20,highlyactivefeb20,highlyactivejan20,highlyactivedec19,highlyactivenov19,highlyactiveoct19,highlyactivesep19,highlyactiveaug19,highlyactiveoct18,highlyactivejan19,highlyactiveapr18,highlyactivejul20,highlyactivejun20,highlyactivemay20,highlyactiveapr20,highlyactiveaug20,highlyactivesep20,unemployment2018,population,change_income16_18,pctbroadband,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctpublic,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,net_migration,pctforeignborn,prosperityindex2018,change_prosperity_07_18,medinc2018,medinc2017,medinc2016,prosperityindex2016,change_prosperity_07_16
Washington,Mississippi,"Washington County, MS",28151,0.862280846,0.733245969,0.747583151,0.731197774,0.745534956,0.72914958,0.72914958,0.735294104,0.718908727,0.716860533,0.223250866,0.766016722,0.77420938,0.757824004,0.737342298,0.77420938,0.745534956,0.15770933,0.153612971,0.151564807,0.143372118,0.139275759,0.147468463,0.151564807,0.155661151,0.190480083,0.145420283,0.185176253,0.149516627,0.155661151,0.163853839,0.159757495,0.149516627,0.151564807,16.79999924,48824,2382,47.80000305,71.54268646,0.096264131,0.550958574,1.372275949,3.799999952,4,2.400000095,13.10000038,5.699999809,2,3.299999952,7.199999809,27,8,76.90000153,18.5,19.60000038,24.09999847,21.5,-91,0.008950517,11.66999054,-5.564712524,30834,29387,28452,14.33485413,-2.899848938
Wayne,Mississippi,"Wayne County, MS",28153,0.467904657,0.058488082,0.063362092,0.058488082,0.058488082,0.058488082,0.058488082,0.063362092,0.063362092,0.068236098,0.019496027,0.07798411,0.07798411,0.073110104,0.07798411,0.07798411,0.07798411,0.024370035,0.024370035,0.024370035,0.024370035,0.024370035,0.024370035,0.024370035,0.024370035,0.126724184,0.029244041,0.131598189,0.024370035,0.024370035,0.024370035,0.024370035,0.024370035,0.024370035,10.39999962,20517,3512,39.19999695,39.39172363,0.219330311,0.073110104,1.44757998,13.69999981,5.900000095,2.299999952,10.89999962,5,0.5,4.599999905,3.200000048,17.39999962,5.5,75.59999847,11.60000038,19,24.70000076,21.5,-1952,0.071550421,25.17454529,-8.826080322,37970,35215,34458,14.23326874,-19.76735687
Webster,Mississippi,"Webster County, MS",28155,0.655109882,0.604716778,0.665188491,0.624873996,0.645031273,0.645031273,0.634952605,0.634952605,0.655109882,0.634952605,0.29227978,0.695424318,0.705502927,0.6752671,0.665188491,0.695424318,0.685345709,0.161257818,0.151179194,0.171336427,0.151179194,0.12094336,0.141100585,0.141100585,0.12094336,0.100786135,0.100786135,0.104817577,0.171336427,0.171336427,0.161257818,0.171336427,0.181415036,0.171336427,9.399999619,9922,3600,36.70000076,19.17959976,0.161257803,0.161257803,1.380769968,3.200000048,6.400000095,0.899999976,12.89999962,7.900000095,0.699999988,2.900000095,3.299999952,32.90000153,6.900000095,85.19999695,18.5,17.29999924,26.70000076,23,-373,0.049889136,30.91780853,11.83670807,40683,35634,37083,21.91670227,2.835601807
Wilkinson,Mississippi,"Wilkinson County, MS",28157,0.541535795,0.36824435,0.454890072,0.444059342,0.433228642,0.433228642,0.400736481,0.400736481,0.389905781,0.411567211,0.281598628,0.584858656,0.563197255,0.498212934,0.465720773,0.584858656,0.574027956,0.08664573,0.08664573,0.08664573,0.119137876,0.10830716,0.10830716,0.10830716,0.119137876,0.162460744,0.08664573,0.159912348,0.075815015,0.075815015,0.08664573,0.08664573,0.075815015,0.08664573,12.5,9233,753,33.5,71.11447906,0,0.03249215,0.346582919,5.199999809,7.099999905,2.400000095,11.19999981,10.69999981,0.300000012,2.299999952,3.599999905,21.39999962,23,69.40000153,13,24.20000076,23.40000153,22.79999924,-1286,0.018845446,10.57942963,-22.39993286,26599,23340,25846,22.06445313,-10.91490936
Winston,Mississippi,"Winston County, MS",28159,0.820778668,2.267940998,2.926723957,2.89432478,2.640531301,2.840326071,2.807926893,2.775527954,2.775527954,2.699929714,1.009773731,3.061720371,2.975322723,2.953723192,2.899724722,3.121118784,3.11571908,0.674982429,0.691182017,0.728981018,0.728981018,0.691182017,0.680382311,0.712781489,0.685782194,0.296992272,0.539985955,0.223514318,0.60478425,0.615584016,0.680382311,0.680382311,0.626383722,0.615584016,9.899999619,18519,3394,31.69999886,47.78875732,0.480587512,0,1.139370322,5.199999809,8.699999809,1.700000048,9,5.199999809,0.699999988,2.299999952,4.699999809,28.89999962,4.699999809,78,17.29999924,18.10000038,24.90000153,24.20000076,-495,0.087909713,35.13989258,7.441436768,36214,33313,32820,22.8678894,-4.830566406
Yalobusha,Mississippi,"Yalobusha County, MS",28161,1.082390904,0.088852987,0.11308562,0.121163167,0.105008081,0.105008081,0.105008081,0.105008081,0.105008081,0.105008081,0.016155088,0.11308562,0.11308562,0.11308562,0.11308562,0.121163167,0.11308562,0,0,0,0,0,0,0,0,0.193861067,0,0.193861067,0,0,0,0,0,0,5.300000191,12380,7115,36.29999924,39.38610458,0.22617124,0.201938599,1.470113039,2.799999952,8.5,2,9.199999809,8.300000191,0.300000012,3.799999952,2.900000095,25.20000076,4.5,78.40000153,13.60000038,16.70000076,25.70000076,25.20000076,440,0.320678502,46.18051147,25.45630646,41864,37647,34749,38.78422165,18.06001663
Yazoo,Mississippi,"Yazoo County, MS",28163,0.555575609,0.476207644,0.533929825,0.526714504,0.526714504,0.526714504,0.533929825,0.537537456,0.519499242,0.50867635,0.165951148,0.544752717,0.551967978,0.533929825,0.526714504,0.537537456,0.551967978,0.093798481,0.097406112,0.104621381,0.104621381,0.104621381,0.119051911,0.104621381,0.111836649,0.090190843,0.075760312,0.078646414,0.097406112,0.093798481,0.104621381,0.101013742,0.104621381,0.108229011,15.89999962,27719,3842,37,58.73949432,0.137090072,0.487030566,3.632887125,5.199999809,6.699999809,3.299999952,8.899999619,5.699999809,0.699999988,5.400000095,5.400000095,25.10000038,9,76.59999847,12.89999962,22.90000153,27,18,204,0.010281757,3.618209839,-9.213340759,31402,28330,27560,19.84346771,7.011917114
Adair,Missouri,"Adair County, MO",29001,2.16855216,1.976748705,2.33686924,2.293811321,2.289896965,2.309468746,2.30555439,2.301640034,2.258582115,2.254667759,0.943359315,2.332954884,2.352526665,2.364269733,2.340783596,2.364269733,2.36818409,0.512780368,0.555838287,0.56366694,0.551923931,0.536266506,0.516694725,0.528437793,0.540180862,0.548009515,0.532352149,0.558363557,0.56366694,0.544095218,0.555838287,0.528437793,0.548009574,0.555838287,5.5,25547,2079,63.69999695,2.211610079,0.238775596,1.94934833,2.469957352,3,5.400000095,1.799999952,11.89999962,2.599999905,3.200000048,3.5,7.800000191,34.70000076,4.300000191,89.90000153,30.5,30.20000076,18.79999924,18.20000076,-730,0.021646377,30.77766418,-12.99072266,40046,38750,37967,34.19909668,-9.569290161
Andrew,Missouri,"Andrew County, MO",29003,1.118348956,1.118348956,1.199054599,1.193289876,1.204819322,1.204819322,1.18176055,1.193289876,1.199054599,1.204819322,0.541880429,1.227877975,1.204819322,1.210583925,1.222113371,1.233642697,1.227877975,0.345881134,0.351645827,0.363175184,0.357410491,0.328587085,0.334351748,0.351645827,0.351645827,0.247881472,0.311293006,0.256172419,0.334351748,0.351645827,0.357410491,0.363175184,0.334351748,0.328587085,4.199999809,17347,879,67.20000458,0.887761533,0.368939877,0.397763312,2.219403982,2.799999952,8.5,3.299999952,10.19999981,6.099999905,1.399999976,4.099999905,5.5,26.39999962,6.099999905,90.59999847,24,16.5,26.60000038,24.39999962,-566,0.01227878,67.02084351,-11.21455383,55683,56658,54804,75.53677368,-2.698623657
Atchison,Missouri,"Atchison County, MO",29005,3.884758472,4.089219093,4.256505489,4.275093079,4.256505489,4.219330788,4.200743675,4.256505489,4.237918377,4.200743675,2.304832697,4.349442482,4.349442482,4.219330788,4.256505489,4.349442482,4.368029594,1.282527924,1.338289976,1.375464678,1.319702625,1.171003699,1.115241647,1.115241647,1.133828998,1.115241647,1.152416348,0.970720649,1.375464678,1.375464678,1.356877327,1.356877327,1.356877327,1.375464678,4.099999905,5380,4947,64,0.501858711,0.278810412,0.353159845,1.226765752,9.600000381,5,1.799999952,11.30000019,9.300000191,1.399999976,3,5.099999905,25.10000038,4.199999809,90,22.29999924,15.19999981,24.20000076,28.40000153,-170,0.016914498,43.6299324,-10.69309235,48385,45259,43438,54.08412933,-0.238895416
Audrain,Missouri,"Audrain County, MO",29007,1.72800374,1.782124639,1.642956495,1.635224938,1.635224938,1.681614399,1.712540627,1.716406345,1.774393082,1.785990357,1.001237035,1.635224938,1.658419728,1.650688052,1.658419728,1.635224938,1.635224938,0.436833143,0.479356736,0.51801455,0.525746107,0.483222514,0.483222514,0.460027844,0.498685628,0.556672335,0.456162065,0.536149621,0.425235808,0.417504251,0.460027844,0.452296287,0.436833143,0.440698922,7.400000095,25868,1831,57.29999924,5.922375202,0.100510284,0.262873024,2.872274637,4.599999905,4.699999809,2.200000048,14.5,4.900000095,1.899999976,2.5,4.400000095,26.60000038,7.099999905,84.5,12.60000038,19.29999924,25.39999962,22.30000114,-17,0.012370496,22.44050598,-15.30075836,43761,44056,41930,42.19651413,4.455249786
Barry,Missouri,"Barry County, MO",29009,1.397132993,1.335535884,1.677119493,1.649120808,1.688318968,1.654720545,1.646320939,1.682719231,1.696718574,1.688318968,0.596371353,1.651920676,1.693918705,1.651920676,1.671519756,1.635121465,1.637921333,0.358382791,0.372382134,0.38078171,0.349983215,0.319184691,0.319184691,0.310785085,0.344383478,0.274386823,0.271586955,0.274027526,0.369582266,0.377981871,0.383581579,0.377981871,0.36118266,0.352783054,8,35716,3594,46.90000153,0.173591673,0.46197781,1.514727235,8.617985725,6.5,8.399999619,3.799999952,12.69999981,3.799999952,1.299999952,4,4.400000095,17.79999924,3.400000095,82,12.80000019,15.39999962,24.5,26.10000038,-447,0.007391645,34.66851044,-6.004993439,41463,40638,37869,34.82707214,-5.846431732
"Barton County, Missouri",,"Barton County, MO",29011,1.192546606,1.043478251,1.267080784,1.275362372,1.300207019,1.300207019,1.29192543,1.316770196,1.018633485,1.184265018,0.389233947,1.283643842,1.325051785,1.242236018,1.258799195,1.29192543,1.308488607,0.18219462,0.198757768,0.223602489,0.198757768,0.223602489,0.215320915,0.190476194,0.215320915,0.256728768,0.198757768,0.267024755,0.231884062,0.240165636,0.207039341,0.223602489,0.207039341,0.215320915,5.400000095,12075,2748,47.09999847,0.231884047,1.763975263,0.571428537,2.360248327,10,6.099999905,2.099999905,13.30000019,3.299999952,0.699999988,5.300000191,5.5,21.20000076,4,86.40000153,15.19999981,15.5,24.70000076,24,-392,0.012670808,25.6663208,-24.47598648,41625,41184,38877,36.05069733,-14.09160995
Bates,Missouri,"Bates County, MO",29013,1.465512037,1.071882725,1.138496995,1.071882725,1.126385331,1.12032938,1.126385331,1.168776155,1.168776155,1.144552827,0.472355127,1.18694365,1.192999482,1.150608659,1.18694365,1.18694365,1.205111146,0.218010053,0.199842542,0.230121717,0.199842542,0.175619215,0.175619215,0.187730879,0.193786711,0.327015072,0.199842542,0.252520561,0.230121717,0.242233396,0.230121717,0.248289227,0.242233396,0.230121717,5.199999809,16513,4666,53.19999695,0.999212742,0.514745951,0.181675032,2.010537148,6.599999905,11.10000038,1.600000024,14.10000038,4.900000095,1.100000024,3.900000095,8.600000381,21.5,4.599999905,85.30000305,13.80000019,16.29999924,24.70000076,23.70000076,2052,0.124931872,35.67498016,-12.1210556,46186,45605,41520,37.16350174,-10.63253403
Benton,Missouri,"Benton County, MO",29015,1.349269629,1.375830054,1.482071757,1.476759672,1.476759672,1.460823417,1.482071757,1.498008013,1.476759672,1.503320098,0.626826048,1.487383842,1.450199246,1.466135502,1.492695928,1.551128864,1.439575076,0.313413024,0.324037194,0.334661365,0.292164683,0.308100939,0.324037194,0.324037194,0.355909705,0.318725109,0.334661365,0.296680272,0.286852598,0.302788854,0.329349279,0.334661365,0.292164683,0.297476768,9.699999809,18825,4600,50.59999847,0.371845961,0.345285505,0.18061088,1.806108832,4.400000095,8,2.299999952,12.69999981,6.099999905,0.800000012,4.800000191,5,23.29999924,4,85.19999695,10.60000038,11.5,22.60000038,35.20000076,-822,0.019123506,27.10849762,2.033752441,38028,35097,33428,40.4903717,15.41562653
Bollinger,Missouri,"Bollinger County, MO",29017,10.96726894,0.504803777,0.415241808,0.407099813,0.431525797,0.415241808,0.431525797,0.439667821,0.423383802,0.431525797,0.154697925,0.415241808,0.407099813,0.407099813,0.415241808,0.415241808,0.431525797,0.089561962,0.089561962,0.097703956,0.097703956,0.073277965,0.089561962,0.089561962,0.081419967,0.187265918,0.097703956,0.166540846,0.081419967,0.081419967,0.081419967,0.089561962,0.081419967,0.081419967,5.099999905,12282,3492,38,0.284969866,0.797915637,0.252401888,1.050317526,4.699999809,11,3.299999952,9.699999809,4.099999905,0.600000024,2.599999905,5.699999809,23.5,2.5,78.80000305,9.399999619,16,26.5,25.70000076,582,0.073115125,21.34230804,-3.868759155,42985,40791,39493,29.94643402,4.735366821
Boone,Missouri,"Boone County, MO",29019,5.522853851,5.342848778,5.586521149,5.572051048,5.635718346,5.594624043,5.624721527,5.649030685,5.644979477,5.638033867,2.439038515,5.536744595,5.490441322,5.537902355,5.559896469,5.517644405,5.501438141,1.367111802,1.437145829,1.474188685,1.422675967,1.35264194,1.336435676,1.327175021,1.445827723,1.434251785,1.32601738,1.396820784,1.34569633,1.338750839,1.41804564,1.427885175,1.331805348,1.324280977,4.400000095,172773,3230,76.40000153,8.195146561,0.106498122,4.223460674,3.179895163,1,3.799999952,2,12.39999962,3.299999952,2,7.800000191,8.199999809,35.09999847,3.900000095,93.69999695,46.79999924,30.89999962,22.29999924,16.70000076,-505,0.000185214,43.85670471,-21.72890472,54043,52005,50813,68.52980042,2.944190979
Buchanan,Missouri,"Buchanan County, MO",29021,2.671811104,2.729967117,2.756808043,2.707599401,2.774702311,2.753453016,2.760163307,2.757926464,2.783649206,2.763518333,1.272717118,2.702007532,2.725493431,2.76240015,2.729967117,2.715428114,2.682995081,0.656489432,0.701224625,0.715763569,0.669909954,0.646423995,0.639713705,0.64306885,0.674383521,0.631885052,0.640832067,0.624962926,0.613990963,0.620701253,0.672146738,0.682212174,0.608399034,0.60616225,5.699999809,89415,3777,60.59999847,4.986859322,0.135324046,1.002068996,6.103003025,0.899999976,5.300000191,2.099999905,11.30000019,4.900000095,2.099999905,5.199999809,7.599999905,23.39999962,3.900000095,87.19999695,20.5,21.70000076,25.29999924,20.70000076,445,0.002538724,34.04424286,-18.07840347,50457,48652,46680,49.97460175,-2.148044586
Butler,Missouri,"Butler County, MO",29023,1.753445148,0.165551335,0.181873292,0.188868418,0.188868418,0.193531841,0.249492854,0.24716115,0.256487966,0.254156262,0.065287851,0.24716115,0.24716115,0.237834305,0.235502601,0.249492854,0.251824558,0.04197076,0.04197076,0.044302471,0.034975633,0.048965886,0.051297598,0.053629305,0.044302471,0.335766077,0.027980506,0.338764012,0.051297598,0.051297598,0.058292724,0.055961013,0.048965886,0.048965886,9.199999809,42887,2756,53.59999847,5.288315773,0.459346652,0.652878523,1.914332986,3.799999952,4.699999809,2.299999952,13.69999981,6,0.800000012,4.699999809,4.300000191,31.79999924,4.800000191,83.19999695,15.60000038,17.89999962,25.09999847,23.60000038,579,0.025835335,13.97086334,-21.12755585,39058,37878,36302,23.4289093,-11.66950989
Caldwell,Missouri,"Caldwell County, MO",29025,2.241360188,1.015788913,1.258694887,1.247653723,1.269736171,1.269736171,1.236612558,1.236612558,1.247653723,1.181406617,0.386441439,1.148283124,1.181406617,1.258694887,1.247653723,1.159324288,1.159324288,0.176658943,0.198741302,0.209782496,0.187700123,0.187700123,0.198741302,0.220823675,0.209782496,0.23186487,0.187700123,0.255954742,0.165617749,0.165617749,0.165617749,0.187700123,0.187700123,0.187700123,3.799999952,9057,3311,49.29999924,0.772882879,0.298111945,0.23186487,1.987413168,5.599999905,9.399999619,3.5,9.300000191,6.400000095,0.699999988,6.400000095,2.900000095,21.89999962,10.69999981,90,17.89999962,15,25.29999924,25,604,0.020867838,46.3792572,9.14981842,48033,44975,44722,60.83021545,23.60077667
Callaway,Missouri,"Callaway County, MO",29027,1.669165134,1.579665661,1.689302564,1.680352569,1.689302564,1.662452698,1.680352569,1.698252559,1.67587769,1.698252559,0.758508027,1.832501769,1.684827566,1.680352569,1.698252559,1.807889342,1.798939466,0.472109735,0.505672038,0.525809407,0.492247105,0.454209834,0.447497368,0.434072465,0.474347204,0.425122499,0.409460098,0.371946961,0.467634767,0.478822201,0.48105967,0.487772137,0.440784901,0.434072465,4.300000191,44693,5014,61.5,3.781352997,0.295348257,0.758508027,1.962275982,3,6.900000095,2.299999952,10.19999981,7.800000191,1.799999952,5.199999809,5.699999809,25.10000038,10.39999962,85.69999695,20.5,21.10000038,26.70000076,21.79999924,96,0.001387242,42.90119553,-10.96740723,55376,53180,50362,47.85519409,-6.013408661
Camden,Missouri,"Camden County, MO",29029,6.42326498,3.186718702,3.666877985,3.644228935,3.675937653,3.664613247,3.651023626,3.675937653,3.551367998,3.660083294,2.371353388,3.68499732,3.675937653,3.669142962,3.678202629,3.712176085,3.687262297,0.933140039,0.960318923,1.001087189,0.937669873,0.867457867,0.8719877,0.79724586,0.912755907,1.746240258,0.776861727,1.791529775,0.874252558,0.901431441,0.935404956,0.960318923,0.860663176,0.856133342,8,44152,5340,60.70000076,0.681735814,0.505073369,0.620583415,2.597843885,1.299999952,8.5,1.600000024,16.70000076,4.900000095,0.899999976,6.099999905,8.399999619,20.79999924,3.5,88.19999695,21.29999924,14.10000038,22.60000038,33.90000153,1472,0.092204206,37.81787491,-14.27367783,52087,50496,46747,64.74581146,12.65425873
Cape Girardeau,Missouri,"Cape Girardeau County, MO",29031,4.004405022,4.517921925,4.634455681,4.553778172,4.589634895,4.59475708,4.62293005,4.65110302,4.66903162,4.717693806,2.283292055,4.799651623,4.724096775,4.66903162,4.66903162,4.799651623,4.798371315,1.110271573,1.178142905,1.221682906,1.167898178,1.101307511,1.075695634,1.088501573,1.157653451,1.002701998,1.097465754,0.948534906,1.005263209,1.007824421,1.12691927,1.151250482,1.044961572,1.046242118,5.300000191,78089,3272,64.90000153,7.623353004,0.188246742,1.429138541,2.258960962,1.600000024,5.800000191,2.5,11.69999981,3.700000048,1.600000024,5.400000095,6.5,30,4,90.19999695,29.89999962,23.20000076,23.5,20.79999924,-159,0.021949314,50.91220093,-12.72894669,51730,49554,48458,58.71773529,-4.923412323
Carroll,Missouri,"Carroll County, MO",29033,1.06560111,1.010100961,1.010100961,1.054501057,1.06560111,1.010100961,0.999001026,0.987900972,0.965700984,0.943500936,0.477300465,0.999001026,0.987900972,0.95460093,0.965700984,0.987900972,1.010100961,0.210900217,0.233100235,0.255300254,0.266400278,0.244200245,0.244200245,0.222000226,0.244200245,0.199800208,0.199800193,0.177600175,0.266400278,0.255300254,0.222000226,0.222000226,0.277500272,0.266400278,8.199999809,9009,612,53,0.910200953,0.022200022,0.277500272,1.409701467,11.89999962,7.599999905,2.700000048,12,6.800000191,1.100000024,4.5,4.599999905,23.89999962,5.400000095,85.90000153,17.29999924,15.5,25.10000038,25.10000038,-106,0.008436008,28.53285217,-6.551216125,42149,43583,41537,30.81451416,-4.269554138
Carter,Missouri,"Carter County, MO",29035,1.808289289,12.0179224,10.41766644,10.35365677,10.14562321,10.36965942,10.38566208,10.36965942,10.16162586,10.06561089,4.224676132,10.51368237,10.40166473,10.44967175,10.4656744,10.49767971,10.41766644,2.448391676,2.560409784,2.512402058,2.448391676,2.336373806,2.304368734,2.208353281,2.336373806,0.48007682,2.288366079,0.297871858,2.368378878,2.256361008,2.512402058,2.560409784,2.336373806,2.272363663,6.900000095,6249,2253,51.30000305,0.080012806,1.040166378,0,2.208353281,4.900000095,4.800000191,1.399999976,10.69999981,5.199999809,0.600000024,2.900000095,5.099999905,24.89999962,5.300000191,79.90000153,12.10000038,15.79999924,25.09999847,24.89999962,-68,0.018883022,31.11910248,-12.2187767,39415,37875,37162,47.27570724,3.937828064
